# line in -y
timestamp, encoder0, encoder1, encoder2
577985031, 90442, 27617, -116225
577994042, 90442, 27617, -116225
578004031, 90442, 27617, -116225
578014031, 90442, 27617, -116225
578024031, 90442, 27617, -116225
578034042, 90442, 27617, -116225
578043031, 90442, 27617, -116225
578054031, 90442, 27617, -116225
578063031, 90442, 27618, -116225
578074032, 90442, 27618, -116225
578082031, 90442, 27618, -116225
578094030, 90442, 27618, -116225
578102031, 90442, 27618, -116225
578113030, 90442, 27618, -116225
578122082, 90442, 27618, -116225
578132039, 90442, 27618, -116225
578142040, 90442, 27618, -116225
578151060, 90442, 27618, -116225
578161031, 90442, 27618, -116225
578171031, 90442, 27618, -116225
578181031, 90442, 27618, -116225
578191084, 90442, 27618, -116225
578200031, 90442, 27618, -116225
578211029, 90442, 27618, -116225
578220032, 90442, 27618, -116225
578230066, 90442, 27618, -116225
578239031, 90442, 27618, -116225
578250031, 90442, 27618, -116225
578259031, 90442, 27618, -116225
578270040, 90442, 27618, -116225
578278031, 90442, 27618, -116225
578290031, 90442, 27618, -116225
578298031, 90442, 27619, -116225
578310031, 90442, 27619, -116225
578318026, 90442, 27619, -116225
578330031, 90442, 27619, -116225
578337028, 90442, 27619, -116225
578350031, 90442, 27619, -116225
578356025, 90442, 27619, -116225
578370032, 90442, 27619, -116225
578375032, 90442, 27619, -116225
578390032, 90442, 27619, -116225
578395031, 90442, 27619, -116225
578410074, 90442, 27619, -116225
578414032, 90442, 27619, -116225
578430031, 90442, 27619, -116225
578434031, 90442, 27619, -116225
578450077, 90442, 27619, -116225
578453043, 90442, 27619, -116225
578470032, 90442, 27619, -116225
578473041, 90442, 27619, -116225
578489064, 90442, 27619, -116225
578492038, 90442, 27619, -116225
578509031, 90442, 27619, -116225
578512027, 90442, 27619, -116225
578529053, 90442, 27619, -116225
578531038, 90442, 27619, -116225
578549031, 90442, 27619, -116225
578551026, 90442, 27619, -116225
578569081, 90442, 27619, -116225
578570039, 90442, 27619, -116225
578589031, 90442, 27619, -116225
578590034, 90442, 27619, -116225
578608049, 90442, 27619, -116225
578609042, 90442, 27619, -116225
578628032, 90442, 27619, -116225
578629040, 90442, 27619, -116225
578647065, 90442, 27619, -116225
578648038, 90442, 27619, -116225
578667031, 90442, 27619, -116225
578668033, 90442, 27619, -116225
578686062, 90442, 27619, -116225
578687037, 90442, 27619, -116225
578706031, 90442, 27619, -116225
578707034, 90442, 27619, -116225
578725064, 90442, 27619, -116225
578726042, 90442, 27619, -116225
578745031, 90442, 27619, -116225
578746033, 90442, 27619, -116225
578764057, 90442, 27619, -116225
578765043, 90442, 27619, -116225
578784032, 90442, 27619, -116225
578785039, 90442, 27619, -116225
578803056, 90442, 27619, -116225
578804055, 90442, 27619, -116225
578823031, 90442, 27619, -116225
578824033, 90442, 27619, -116225
578842070, 90442, 27619, -116225
578843076, 90442, 27619, -116225
578861031, 90442, 27619, -116225
578863027, 90442, 27619, -116225
578881074, 90442, 27619, -116225
578882074, 90442, 27619, -116225
578901031, 90442, 27619, -116225
578902033, 90442, 27619, -116225
578920059, 90442, 27619, -116225
578921078, 90442, 27619, -116225
578939040, 90442, 27619, -116225
578941027, 90442, 27619, -116225
578959056, 90442, 27619, -116225
578960069, 90442, 27619, -116225
578978030, 90442, 27619, -116225
578980027, 90442, 27619, -116225
578998053, 90442, 27619, -116225
578999045, 90442, 27619, -116225
579018031, 90442, 27619, -116225
579019033, 90442, 27619, -116225
579037031, 90442, 27619, -116225
579039051, 90442, 27619, -116225
579056031, 90442, 27619, -116225
579059027, 90442, 27619, -116225
579076031, 90442, 27619, -116225
579078042, 90442, 27619, -116225
579095030, 90442, 27619, -116225
579098026, 90442, 27619, -116225
579115030, 90442, 27619, -116225
579117046, 90442, 27619, -116225
579134032, 90442, 27619, -116225
579137027, 90442, 27619, -116225
579154031, 90442, 27619, -116225
579156075, 90442, 27619, -116225
579173039, 90442, 27619, -116225
579176025, 90442, 27619, -116225
579193031, 90442, 27619, -116225
579195063, 90442, 27619, -116225
579212031, 90442, 27620, -116225
579215040, 90442, 27620, -116225
579231032, 90442, 27620, -116225
579235035, 90442, 27620, -116225
579250042, 90442, 27620, -116225
579254026, 90442, 27620, -116225
579270031, 90442, 27620, -116225
579273072, 90442, 27620, -116225
579289043, 90442, 27620, -116225
579293026, 90442, 27620, -116225
579309040, 90442, 27620, -116225
579312077, 90442, 27620, -116225
579328048, 90442, 27620, -116225
579332031, 90442, 27620, -116225
579348030, 90442, 27620, -116225
579352046, 90442, 27620, -116225
579367042, 90442, 27620, -116225
579372031, 90442, 27620, -116225
579387031, 90442, 27620, -116225
579392047, 90442, 27620, -116225
579406069, 90441, 27620, -116225
579411040, 90441, 27620, -116225
579426031, 90441, 27620, -116225
579431041, 90441, 27620, -116225
579445040, 90441, 27620, -116225
579451027, 90441, 27620, -116225
579465047, 90441, 27620, -116225
579470072, 90441, 27620, -116225
579484068, 90441, 27620, -116225
579490027, 90441, 27620, -116225
579504031, 90441, 27620, -116225
579509026, 90441, 27620, -116225
579524049, 90441, 27620, -116225
579528027, 90441, 27620, -116225
579544031, 90441, 27620, -116225
579547027, 90441, 27620, -116225
579564119, 90441, 27620, -116225
579566031, 90441, 27620, -116225
579584032, 90441, 27620, -116225
579585040, 90441, 27620, -116225
579603065, 90441, 27620, -116225
579604046, 90441, 27620, -116225
